id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
6885411,09004551112000216000000000U1,JOHNSON & JOHNSON SERVICIOS CORPORATIVOS,JOHNSON & JOHNSON SERVICIOS CORPORATIVOS S DE RL DE CV,551112,Tenedoras de acciones,250,CALLE,AV. PASEO DE LOS TAMARINDOS,CALLE,,PRIVADA,,AUTOPISTA,,100,,TORRE DE OFICINAS,PISO 2,,,COLONIA,,,,,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,5,,JBAUTI14@ITS.JNJ.COM,WWW.JNJMEXICO.COM,Fijo,19.38412631,-99.25722523,2019-04
6317466,09004551111000351000000000U8,KUO AUTOMOTRIZ,KUO AUTOMOTRIZ SA DE CV,551111,Corporativos,5,CALLE,PASEO DE LOS TAMARINDOS,CALLE,BOSQUE DE PIÑONEROS,CALLE,BOSQUE DE ALISOS,CALLE,BOSQUE DE PIÑONEROS,400,B,EDIFICIO SIN NOMBRE,PISO 31,0,,COLONIA,BOSQUES DE LAS LOMAS,OTRO CONGLOMERADO,EL PANTALON,400,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,1,,RICARDO.SALDRETE@KUO.COM.MX,WWW.KUO.COM.MX,Fijo,19.3875663,-99.25192733,2011-03
6317467,09004551111000301000000000U3,KUO CONSUMO,KUO CONSUMO SAPI DE CV,551111,Corporativos,5,CALLE,PASEO DE LOS TAMARINDOS,CALLE,BOSQUE DE PIÑONEROS,CALLE,BOSQUE DE ALISOS,CALLE,BOSQUE DE PIÑONEROS,400,B,400,PISO 31,,,COLONIA,BOSQUES DE LAS LOMAS,OTRO CONGLOMERADO,EL PANTALON,400,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,1,,,WWW.KUO.COM.MX,Fijo,19.38760019,-99.25187982,2011-03
6314218,09014551112000031001000000U3,LANZA SA DE CV,LANZA SA DE CV,551112,Tenedoras de acciones,30,CIRCUITO,INTERIOR (AVENIDA RÍO MIXCOAC),CALLE,CANOVA,CALLE,GALICIA,CALLE,COMUNAL,274,,,,1,,COLONIA,ACACIAS,,,,3240,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,933,14,,,,Fijo,19.36170432,-99.1740068,2014-12
9229851,09013551112000011000000000U7,MACQUARIE INFRASTRUCTURE AND REAL ASSETS MEXICO,MACQUARIE INFRASTRUCTURE AND REAL ASSETS MEXICO ,551112,Tenedoras de acciones,5,,PEDREGAL,,,,,,,24,,EDIFICIO SIN NOMBRE,PISO 21,,,,,,,,11040,9,Ciudad de México,13,Xochimilco,1,Xochimilco                                                                                                    ,1173,13,,,,Fijo,19.22678695,-99.12215181,2020-04
6257302,09016551111000577000000000U2,MATC SERVICIOS,MATC SERVICIOS S DE RL DE CV,551111,Corporativos,251,CALLE,JUAN VAZQUEZ MELLA,AVENIDA,HORACIO,BOULEVARD,MANUEL AVILA CAMACHO,PRIVADA,HORACIO,481,,AMERICAN TOWER,PISO 5,500,,COLONIA,POLANCO PRIMERA SECCIÓN,,,,11510,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,637,30,,JESSICA.HERNANDEZ@AMERICANTOWER.COM,,Fijo,19.43308325,-99.20888273,2010-07
8185239,09016551111000661000000000U4,MINERA CRA,,551111,Corporativos,30,AVENIDA,PASEO DE LAS PALMAS,AVENIDA,MONTES STANOVOI,AVENIDA,MONTE TABOR,AVENIDA,SIERRA MOJADA,781,,CARSO PALMAS,PLANTA BAJA,0,,COLONIA,LOMAS DE CHAPULTEPEC SECCON III,EDIFICIO COMERCIAL Y DE SERVICIOS,,,11000,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,872,17,,,,Fijo,19.42901324,-99.21573261,2019-11
6862340,09016551112000346001000000U0,MINERA FRISCO,,551112,Tenedoras de acciones,30,AVENIDA,PASEO DE LAS PALMAS,CALLE,MONTES STANOVOI,CALLE,MONTE TABOR,CALLE,SIERRA MOJADA,781,,CARSO PALMAS,PISO 1,,,COLONIA,LOMAS DE CHAPULTEPEC SECCON III,,,,11000,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,834,4,,ASALAZARH@MINERAFRISCO.COM.MX,WWW.MINERAFRISCO.COM.MX,Fijo,19.42876622,-99.216772,2019-04
6310359,09016561110002087000000000U0,MINERA MÉXICO,MINERA MEXICO SA DE CV,551112,Tenedoras de acciones,5,CALLE,CAMPOS ELISEOS,CALLE,ANDADOR JESÚS CAMACHO MORELOS,CALLE,MOLIERE,CALLE,MONTE ELBRUZ,400,,,,11,,COLONIA,LOMAS DE CHAPULTEPEC,,,,11000,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,849,19,,,WWW.GRUPOMEXICO.COM,Fijo,19.42960566,-99.20292135,2010-07
6863120,09004551111000474000039425S8,MOTOROLA MOBILITY DE MÉXICO,MOTOROLA COMERCIAL SA DE CV,551111,Corporativos,50,CALLE,PASEO DE LOS TAMARINDOS,CALLE,PASEO DE LOS LAURELES,PRIVADA,BOSQUE DE RADIATAS,AUTOPISTA,BOSQUE DE RADIATAS,100,,100,PISO 1,0,,COLONIA,BOSQUES DE LAS LOMAS,,,,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,5,,,WWW.MOTOROLA.COM.MX,Fijo,19.38765821,-99.25238854,2019-04
9291839,09002551111000042000000000U7,NESCAFE,NESTLE SERVICIOS CORPORATIVO SA DE CV,551111,Corporativos,10,CALLE,AVENIDA EL ROSARIO,CALLE,CULTURA NORTE,CALLE,PROLONGACION SAN CARLOS,CALLE,CULTURA NORTE,901,,,,,,COLONIA,UNIDAD EL ROSARIO,,,,2100,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco                                                                                                  ,928,1,,,,Fijo,19.50091178,-99.20001394,2020-11
6227839,09016551112000281001022626M9,NESPRESSO MÉXICO,NESPRESSO MEXICO SA DE CV,551112,Tenedoras de acciones,30,AVENIDA,MIGUEL DE CERVANTES SAAVEDRA,PROLONGACION,MOLIERE,CALLE,LAGO ZÚRICH,CALLE,FERROCARRIL DE CUERNAVACA,301,,TORRE SUR,PISO 7,7,,COLONIA,GRANADA,EDIFICIO COMERCIAL Y DE SERVICIOS,TERRET,SN,11520,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,444,4,,JOSE.ROCHA1@MX.NESTLE.COM,WWW.NESTLE.COM.MX,Fijo,19.44016423,-99.20253706,2014-12
6227841,09016551111000504000003018M6,NESTLE SERVICIOS CORPORATIVOS,NESTLE SERVICIOS CORPORATIVOS SA DE CV,551111,Corporativos,50,AVENIDA,MIGUEL DE CERVANTES SAAVEDRA,PROLONGACION,MOLIERE,CALLE,LAGO ZÚRICH,CALLE,FERROCARRIL DE CUERNAVACA,301,,TORRE NESTLE,PLANTA BAJA,,,COLONIA,AMPLIACION GRANADA,,,,11520,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,444,4,,andrea.palmerin@mx.nestle.com,,Fijo,19.44016397,-99.20250858,2014-12
8656187,09010551112000221000000000U8,NEVADO ENERGIA,NEVADO ENERGIA S DE RL DE CV,551112,Tenedoras de acciones,5,,VASCO DE QUIROGA,CALLE,GUILLERMO GONZÁLEZ CAMARENA,CALLE,ANTONIO DOVALÍ JAIME,CALLE,GUILLERMO GONZÁLEZ CAMARENA,3000,,,,0,,COLONIA,SANTA FE,OTRO CONGLOMERADO,CALAKMULL,3000,1210,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,1542,45,,,,Fijo,19.36910993,-99.26196888,2019-11
6859074,09015551112000201000000000U9,NEW CENTURY INVESTMENT GROUP,NEW CENTURY INVESTMENT GROUP SA DE CV,551112,Tenedoras de acciones,5,CALLE,MEMPHIS,CALLE,TEBAS,CALLE,NUBIA,CALLE,NILO,21,,,,0,A,COLONIA,CLAVERÍA,,,,2080,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,860,22,,GALINDO.02@HOTMAIL.COM,,Fijo,19.43250747,-99.1479473,2019-04
6318555,09004551111000051002000000U4,OFICINAS CORPORATIVAS DE ASUR,GRUPO AEROPORTUARIO DEL SURESTE  ASUR SAB DE CV,551111,Corporativos,10,CALLE,BOSQUE DE ALISOS,CALLE,PASEO DE LOS TAMARINDOS,CALLE,PASEO DE LAS LILAS,AUTOPISTA,BOSQUE DE CICLAMOROS,47,A,A,PISO 4,0,,COLONIA,BOSQUES DE LAS LOMAS,OTRO CONGLOMERADO,BOSQUES DE ALISOS 47,SN,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,3,,ESALAZAR@ASUR.COM.MX,,Fijo,19.38851965,-99.25038873,2010-07
9230636,09016551111000832000000000U1,OLD MUTUAL MEXICO HOLDINGS SA DE CV,OLD MUTUAL MEXICO HOLDINGS SA DE CV,551111,Corporativos,5,CALLE,BOSQUE DE LOS CIRUELOS,AVENIDA,BOSQUES DE LA REFORMA,CALLE,BOSQUE DE DURAZNOS,CALLE,BOSQUE DE DURAZNOS,162,,,,,,COLONIA,BOSQUES DE LAS LOMAS,,,,11700,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,1245,1,,MSTREJOR@OLDMUTUAL.COM.MX,,Fijo,19.40295101,-99.242171,2020-04
6788032,09012551111000142001000000U4,OPERADORA BROTHER SA DE CV,OPERADORA BROTHER SA DE CV,551111,Corporativos,10,CALLE,BOULEVARD PICACHO AJUSCO,CALLE,PICO DE TURQUINO,CALLE,SIN REFERENCIA,CALLE,PICO DE SORATA,124,,,,,,COLONIA,JARDINES DE LA MONTAÑA,,,,14210,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1960,11,4155660594,,,Fijo,19.2998741,-99.20904703,2017-03
6317383,09015551111000293001000000U8,ORGANIZACIÓN EDITORIAL MEXICANA,ORGANIZACIÓN EDITORIAL MEXICANA SA DE CV,551111,Corporativos,5,CALLE,GUILLERMO PRIETO,CALLE,MIGUEL SCHULTZ,CALLE,SERAPIO RENDÓN,CALLE,ALFONSO HERRERA,7,,,,,,COLONIA,SAN RAFAEL,,,,6470,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,697,6,,CPOEM@OEM.COM.MX,,Fijo,19.43782328,-99.16008439,2014-12
8656186,09010551112000211000000000U9,ORIZABA ENERGIA,ORIZABA ENERGIA S DE RL DE CV,551112,Tenedoras de acciones,5,,VASCO DE QUIROGA,CALLE,GUILLERMO GONZÁLEZ CAMARENA,CALLE,ANTONIO DOVALÍ JAIME,CALLE,GUILLERMO GONZÁLEZ CAMARENA,3000,,,,0,,COLONIA,SANTA FE,OTRO CONGLOMERADO,CALAKMULL,3000,1020,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,1542,45,,,,Fijo,19.36904949,-99.26202823,2019-11
6317379,09016551112000214001000000U0,OXBOW DE MEXICO,OXBOW INVERSIONES S DE RL DE CV,551112,Tenedoras de acciones,5,AVENIDA,EJÉRCITO NACIONAL MEXICANO,AVENIDA,HEGEL,CALLE,LOPE DE VEGA,AVENIDA,HOMERO,418,,10,,,,COLONIA,POLANCO QUINTA SECCIÓN,,,,11560,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,660,11,,,,Fijo,19.43758573,-99.18764771,2010-07
6881542,09010551112000117001000000U8,PAESA SOLUCIONES PARA TU EMPRESA,PAESA SOLUCIONES PARA TU EMPRESA SA DE CV,551112,Tenedoras de acciones,50,AVENIDA,INSURGENTES SUR,CALLE,OLIVO,CALLE,ENCANTO,CALLE,TECOYOTITLA,1898,,1898,PISO 3,,,COLONIA,FLORIDA,,,,1030,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,991,13,,,,Fijo,19.35426581,-99.18512548,2019-04
6306993,09004551111000021000000000U7,PARELIA CAPITAL,PARELIA CAPITAL SA DE CV,551111,Corporativos,5,CALLE,MONTES URALES NORTE,CALLE,PELVOUX,AVENIDA,PASEO DE LA REFORMA,CALLE,MONTES URALES NORTE,220,,,,0,,COLONIA,LOMAS DE CHAPULTEPEC,,,,11000,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,995,18,,FNUNEZ@TRESALIA.COM,,Fijo,19.42706267,-99.20480008,2010-07
9292212,09016551111001034000000000U3,PEMEX RECURSOS HUMANOS,PETROLEOS MEXICANOS ,551111,Corporativos,50,AVENIDA,5 DE MAYO,AVENIDA,SANTA LUCIA,AVENIDA,F.F. C.C. NACIONALES,OTRO (ESPECIFIQUE),GLORIETA,,SN,,,,,COLONIA,SAN LORENZO TLALTENANGO,,,,11210,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,16,1,,,,Fijo,19.47116962,-99.193917,2020-11
9292211,09016551111001024000000000U4,PEMEX SEGURIDAD INTERNA,PETROLEOS MEXICANOS ,551111,Corporativos,50,AVENIDA,5 DE MAYO,AVENIDA,SANTA LUCIA,AVENIDA,F.F. C.C. NACIONALES,OTRO (ESPECIFIQUE),GLORIETA,,SN,,,,,COLONIA,SAN LORENZO TLALTENANGO,,,,11210,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,16,1,,,,Fijo,19.47145407,-99.19495462,2020-11
6307284,09016551112000195002000000U1,PEÑA VERDE,,551112,Tenedoras de acciones,5,CALLE,SIERRA MOJADA,CALLE,MONTES STANOVOI,CALLE,MONTE TABOR,AVENIDA,PASEO DE LAS PALMAS,626,,,,,,COLONIA,LOMAS DE CHAPULTEPEC,,,,11010,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,834,4,,SMUNOZ@SAPV.COM.MX,WWW.PEAVERDE.MX,Fijo,19.42978763,-99.21643828,2014-12
8656188,09010551112000231000000000U7,PEROTA ENERGIA,PEROTA ENERGIA S DE RL DE CV,551112,Tenedoras de acciones,5,,VASCO DE QUIROGA,CALLE,GUILLERMO GONZÁLEZ CAMARENA,CALLE,ANTONIO DOVALÍ JAIME,CALLE,GUILLERMO GONZÁLEZ CAMARENA,3000,,,,0,,COLONIA,SANTA FE,OTRO CONGLOMERADO,CALAKMULL,3000,1020,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,1542,45,,,,Fijo,19.36906019,-99.26201773,2019-11
689823,09016523910000331001000000S4,PRINCIPAL FINANCIAL GROUP SA DE CV GRUPO FINANCIERO,PRINCIPAL FINANCIAL GROUP GRUPO FINANCIERO SA DE CV,551111,Corporativos,5,,CAMPOS ELÍSEOS,,,,,,,345,,,,,,,POLANCO CHAPULTEPEC,,,,11560,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,075A,7,,,,Fijo,19.42823772,-99.20004953,2010-07
6858637,09004551112000171001000000U8,PROMOTORA DAC,PROMOTORA DAC SA DE CV,551112,Tenedoras de acciones,50,AVENIDA,SANTA FE,CALLE,NINGUNO,CALLE,NINGUNO,AVENIDA,MÉXICO-TOLUCA,485,,,,0,,COLONIA,CONTADERO,,,,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,369,71,,NRAMIREZ@GRUPODAC.COM.MX,,Fijo,19.35922926,-99.2716634,2019-04
9362657,09016551111001203000000000U4,PROYECTANDO MENTES INOVADORAS,PROYECTANDO MENTES INOVADORAS SA DE CV,551111,Corporativos,30,AVENIDA,HORACIO,CALLE,EDGAR ALLAN POE,CALLE,OLIVER GOLDSMITH,AVENIDA,PRESIDENTE MASARYK,1120,,,,,,COLONIA,POLANCO IIISECCION,,,,11540,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,641,14,,KATIA.GUZMAN@GINGROUPMONTESURALES.COM,,Fijo,19.43395818,-99.19981486,2021-05
6860181,09012551112000071001000000U3,RCH SALES SERVICES,RCH SALES SERVICES SA DE CV,551112,Tenedoras de acciones,10,CALLE,ALBORADA,CALLE,OASIS,CALLE,PLANICIE,CALLE,INSURGENTES SUR,124,,,,0,,COLONIA,PARQUE DEL PEDREGAL,,,,14010,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,74,15,,RCHSALESADECV@GMAIL.COM,,Fijo,19.30164057,-99.18744151,2019-04
9388297,09014551112000101000022626S4,RECRUITMENT PARQUE DELTA,NESPRESSO MEXICO SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,CUAUHTEMOC,VIADUCTO,PDTE. MIGUEL ALEMÁN VALDÉS,AVENIDA,CASA DEL OBRERO MUNDIAL,CALLE,XOCHICALCO,462,KM92.5,,,,,COLONIA,PIEDAD NARVARTE,,,,3020,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,26,21,,,,Fijo,19.40319007,-99.15538547,2022-11
6885412,09015551112000181001000000U3,RESULTADOS CORPORATIVOS,RESULTADOS CORPORATIVOS SA DE CV,551112,Tenedoras de acciones,100,AVENIDA,PASEO DE LA REFORMA,CALLE,5,CALLE,5,CALLE,RÍO VOLGA,383,,EDIFICIO BANORTE,PISO 8,0,,COLONIA,CUAUHTEMOC,EDIFICIO COMERCIAL Y DE SERVICIOS,,,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,930,4,,,,Fijo,19.42613514,-99.17041785,2019-04
6258754,09015551111000031010055204S2,"S.A. DE C.V.""",HSBC MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO HSBC SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,PASEO DE LA REFORMA,CALLE,RÍO GUADALQUIVIR,AVENIDA,PASEO DE LA REFORMA,CALLE,RÍO VOLGA,347,,,,,,COLONIA,CUAUHTEMOC,,,,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,930,3,,,WWW.HSBC.COM.MX,Fijo,19.42753872,-99.16838096,2010-07
6319252,09010551112000073001000000U3,"S.A.B. DE C.V.  CONTROLADORA DE ACCIONES""",EMPRESAS CABLEVISION CONTROLADORA DE ACCIONES ,551112,Tenedoras de acciones,251,AVENIDA,JAVIER BARROS SIERRA,CALLE,NINGUNO,AVENIDA,CARLOS LAZO,CALLE,NINGUNO,540,,PARK PLAZA,PISO 3,,,COLONIA,SANTA FE,,,,1219,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,2358,18,5612087358,FRAMIREZ@IZZI.MX,WWW.CABLEVISION.NET.MX,Fijo,19.37697258,-99.25287143,2014-12
6306971,09004551111000253001000000U6,SELF STORAGE MANAGEMENT,,551111,Corporativos,100,CALLE,MARIO PANI,AUTOPISTA,MÉXICO-TOLUCA,PROLONGACION,VASCO DE QUIROGA,AVENIDA,TAMAULIPAS,750,,TORRE BLANCA,PISO 12,12,,COLONIA,SANTA FE,,,,5348,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,369,65,,KBARROSO@U-SOTAGE.COM.MX,,Fijo,19.35776386,-99.27444194,2011-03
6856742,09014551112000076000000000U8,SERVICIOS ADMINISTRATIVOS FRUCO,SERVICIOS ADMINISTRATIVOS FRUCO SA DE CV,551112,Tenedoras de acciones,250,AVENIDA,INSURGENTES SUR,CALLE,PORFIRIO DÍAZ,CALLE,TLACOQUEMECATL,CALLE,TEJOCOTES,1106,,EDIFICIO SIN NOMBRE,PISO 8,,,COLONIA,TLACOQUEMECATL DEL VALLE,,,,3200,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,717,30,,IVETTGARCIA@FRUCO.COM.MX,WWW.FRUCO.COM.MX,Fijo,19.38003679,-99.17669853,2019-04
6258209,09016551112000117011000000U5,SERVICIOS CORPORATIVOS CIE,SERVICIOS CORPORATIVOS CIE SA DE CV,551111,Corporativos,30,AVENIDA,DEL CONSCRIPTO,EJE VIAL,EJÉRCITO NACIONAL MEXICANO,CALLE,KEPLER,AVENIDA,NINGUNO,251,,,,0,,COLONIA,NUEVA ANZURES,EDIFICIO COMERCIAL Y DE SERVICIOS,,,11590,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,707,12,,,,Fijo,19.43606442,-99.18170181,2010-07
6813678,09004551111000465001000000U6,SERVICIOS CORPORATIVOS ZAPATA,SERVICIOS CORPORATIVOS ZAPATA SA DE CV,551111,Corporativos,250,AUTOPISTA,MÉXICO-TOLUCA,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,1236,,1236,PISO 8,801,,COLONIA,SANTA FE,EDIFICIO COMERCIAL Y DE SERVICIOS,SANTA FE 3,801,5348,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,369,72,,MMEJIA@GZAPATA.COM,WWW.GZAPATA.COM,Fijo,19.38924294,-99.25167894,2017-11
6885657,09015551112000213001000000U4,SERVICIOS HMHR,SERVICIOS HMHR SC DE RL DE CV,551112,Tenedoras de acciones,50,BOULEVARD,BOULEVARD MIGUEL DE CERVANTES SAAVEDRA,PROLONGACION,MOLIERE,CALLE,LAGO ZURICH,CALLE,FERROCARRIL DE CUERNAVACA,301,,TORRE NORTE,PISO 2,0,,COLONIA,COLONIA AMPLIACIÓN GRANADA,,,,11520,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,860,22,,DPORRAS@BGBG.MX,,Fijo,19.43250747,-99.1479473,2019-04
6317380,09015551112000124001000000U3,SETRACOM SA DE CV,SETRACOM SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,PASEO DE LA REFORMA,CALLE,RÍO GUADALQUIVIR,CALLE,RÍO NILO,CALLE,RÍO VOLGA,383,,EDIFICIO BANORTE,PISO 8,8,,COLONIA,CUAUHTÉMOC,,,,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,930,4,,,,Fijo,19.42626264,-99.17012922,2011-03
8869768,09010551112000191000000000U3,SIERRA BLANCA ENERGIA,SIERRA BLANCA ENERGIA S DE RL DE CV,551112,Tenedoras de acciones,5,,VASCO DE QUIROGA,CALLE,GUILLERMO GONZÁLEZ CAMARENA,CALLE,ANTONIO DOVALÍ JAIME,CALLE,GUILLERMO GONZÁLEZ CAMARENA,3000,,,,0,,COLONIA,SANTA FE,OTRO CONGLOMERADO,CALAKMULL,3000,1210,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,1542,45,,,,Fijo,19.36909367,-99.26198484,2019-11
6349047,09004551111000323001000000U7,SIRLOGISTICS,GRUPO KUO SAB DE CV,551111,Corporativos,50,CALLE,PASEO DE LOS TAMARINDOS,CALLE,BOSQUE DE PIÑONEROS,CALLE,BOSQUE DE ALISOS,CALLE,BOSQUE DE PIÑONEROS,400,B,400,PISO 31,0,,COLONIA,BOSQUES DE LAS LOMAS,OTRO CONGLOMERADO,EL PANTALON,400,5120,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,195,1,,RICARDO.SALDRETE@KUO.COM.MX,WWW.KUO.COM.MX,Fijo,19.38807017,-99.25122086,2014-12
8870980,09016551112000396000006358S5,SM BAY HOSPITALITY GROUP,CAPITAL HUMANO AHG SA DE CV,551112,Tenedoras de acciones,250,AVENIDA,PASEO DE LA REFORMA,,,,,,,0,,EDIFICIO SIN NOMBRE,PISO 16,0,,COLONIA,LOMAS ALTAS,,,,11950,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,1283,5,,GGODOY@ARRIVAHOTELS.COM,,Fijo,19.40040432,-99.23306074,2019-11
